TIME,X,Y,Z,ACTION
3944,-0.12,0.52,9.62,BENDING_DOWN
3957,-0.08,0.47,9.55,BENDING_DOWN
3970,-0.15,0.42,9.55,BENDING_DOWN
3983,-0.28,0.31,9.68,BENDING_DOWN
3996,-0.36,0.25,9.90,BENDING_DOWN
4009,-0.49,0.29,10.09,BENDING_DOWN
4022,-0.61,0.45,10.22,BENDING_DOWN
4035,-0.66,0.83,10.09,BENDING_DOWN
4048,-0.58,1.35,10.04,BENDING_DOWN
4061,-0.49,1.58,10.14,BENDING_DOWN
4074,-0.41,1.47,10.29,BENDING_DOWN
4087,-0.30,1.00,10.44,BENDING_DOWN
4100,-0.23,0.45,10.67,BENDING_DOWN
4113,-0.13,0.06,10.91,BENDING_DOWN
4126,-0.09,-0.14,11.00,BENDING_DOWN
4139,-0.11,-0.15,10.85,BENDING_DOWN
4152,-0.11,-0.03,10.57,BENDING_DOWN
4165,-0.13,-0.09,10.29,BENDING_DOWN
4178,-0.10,-0.26,10.01,BENDING_DOWN
4191,-0.03,-0.37,9.67,BENDING_DOWN
4204,0.14,-0.35,9.34,BENDING_DOWN
4217,0.22,-0.26,9.06,BENDING_DOWN
4230,0.23,-0.00,8.96,BENDING_DOWN
4243,0.14,0.29,8.92,BENDING_DOWN
4256,0.16,0.45,8.79,BENDING_DOWN
