TIME,X,Y,Z,ACTION
7480,-5.30,-3.36,7.99,WALKING
7493,-4.67,-3.11,7.37,WALKING
7506,-4.21,-2.93,6.82,WALKING
7519,-3.87,-2.78,6.42,WALKING
7532,-3.57,-2.65,6.20,WALKING
7545,-3.55,-2.58,6.23,WALKING
7558,-3.70,-2.55,6.46,WALKING
7571,-3.84,-2.54,6.82,WALKING
7584,-3.98,-2.49,7.32,WALKING
7597,-4.16,-2.38,7.81,WALKING
7610,-4.34,-2.38,8.37,WALKING
7623,-4.51,-2.44,8.82,WALKING
7638,-4.89,-2.79,9.16,WALKING
7651,-5.20,-3.07,9.39,WALKING
7664,-5.44,-3.31,9.55,WALKING
7677,-5.57,-3.47,9.66,WALKING
7690,-5.55,-3.59,9.64,WALKING
7703,-5.33,-3.69,9.57,WALKING
7716,-5.08,-3.67,9.52,WALKING
7729,-4.79,-3.58,9.46,WALKING
7742,-4.44,-3.52,9.27,WALKING
7755,-4.01,-3.39,9.01,WALKING
7768,-3.49,-3.26,8.70,WALKING
7781,-2.94,-3.12,8.39,WALKING
7794,-2.54,-3.05,8.14,WALKING
7807,-2.29,-2.97,7.95,WALKING
7820,-2.02,-2.86,7.86,WALKING
7833,-1.69,-2.76,7.91,WALKING
7848,-1.39,-2.60,8.12,WALKING
7861,-1.29,-2.54,8.45,WALKING
7874,-1.27,-2.48,8.85,WALKING
7887,-1.43,-2.46,9.23,WALKING
7900,-1.58,-2.44,9.69,WALKING
7913,-1.60,-2.31,10.16,WALKING
7926,-1.63,-2.22,10.59,WALKING
7939,-1.85,-2.13,10.99,WALKING
7952,-2.05,-2.04,11.43,WALKING
7965,-2.15,-1.92,11.87,WALKING
7978,-2.27,-1.82,12.22,WALKING
7991,-2.63,-1.94,12.38,WALKING
8004,-3.05,-2.19,12.40,WALKING
8017,-3.46,-2.44,12.47,WALKING
8030,-3.95,-2.63,12.62,WALKING
8043,-4.33,-2.66,12.71,WALKING
8058,-4.48,-2.52,12.78,WALKING
8071,-4.53,-2.34,12.77,WALKING
8084,-4.60,-2.16,12.86,WALKING
8097,-4.68,-2.01,12.99,WALKING
8110,-4.91,-1.96,12.94,WALKING
8123,-5.29,-1.99,12.78,WALKING
8136,-5.53,-2.06,12.62,WALKING
8149,-5.61,-2.10,12.41,WALKING
8162,-5.57,-2.08,12.07,WALKING
8175,-5.47,-2.10,11.65,WALKING
8188,-5.27,-2.05,11.10,WALKING
8201,-5.04,-1.94,10.49,WALKING
8214,-4.74,-1.78,9.79,WALKING
8227,-4.45,-1.59,9.12,WALKING
8240,-4.16,-1.36,8.47,WALKING
8253,-3.79,-1.10,7.87,WALKING
8268,-3.35,-0.85,7.30,WALKING
8281,-3.07,-0.68,6.88,WALKING
8294,-2.83,-0.54,6.46,WALKING
8307,-2.69,-0.46,6.18,WALKING
8320,-2.59,-0.38,5.91,WALKING
8333,-2.49,-0.33,5.78,WALKING
8346,-2.33,-0.29,5.65,WALKING
8359,-2.23,-0.28,5.53,WALKING
8372,-2.13,-0.25,5.43,WALKING
8385,-2.03,-0.25,5.32,WALKING
8398,-1.99,-0.31,5.22,WALKING
8411,-1.99,-0.33,5.14,WALKING
8424,-1.95,-0.39,5.04,WALKING
8437,-1.89,-0.44,4.95,WALKING
8450,-1.80,-0.44,4.95,WALKING
8463,-1.64,-0.31,4.94,WALKING
8476,-1.43,-0.22,5.01,WALKING
8491,-1.24,-0.16,5.10,WALKING
8504,-1.22,-0.17,5.22,WALKING
8517,-1.36,-0.23,5.36,WALKING
8530,-1.53,-0.25,5.50,WALKING
8543,-1.64,-0.31,5.72,WALKING
8556,-1.67,-0.44,5.97,WALKING
8569,-1.82,-0.65,6.28,WALKING
8582,-2.08,-0.84,6.68,WALKING
8595,-2.37,-1.11,7.08,WALKING
8608,-2.49,-1.32,7.55,WALKING
8621,-2.60,-1.47,8.02,WALKING
8634,-2.78,-1.71,8.57,WALKING
